chromosome	start	end	length
Pa4	6602358	6602789	431
Pa4	6602418	6602971	553
Pa4	6603949	6608249	4300
Pa4	6608285	6608814	529
Pa4	6608805	6612758	3953
Pa4	6613752	6613964	212
Pa4	6614095	6614370	275
Pa4	6614655	6616267	1612
Pa4	6616374	6617995	1621
Pa4	6618354	6618921	567
Pa4	6619628	6619645	17
Pa4	6620005	6620036	31
Pa4	6622409	6622560	151
Pa4	6623394	6623596	202
Pa4	6624316	6624535	219
Pa4	6624344	6624906	562
Pa4	6625160	6626782	1622
Pa4	6627374	6627947	573
Pa4	6627568	6633983	6415
Pa4	6633744	6634016	272
Pa4	6633980	6634990	1010
Pa4	6634799	6635355	556
Pa4	6634976	6641391	6415
Pa4	6641152	6641424	272
Pa4	6641388	6642398	1010
Pa4	6642207	6642758	551
Pa4	6642384	6648799	6415
Pa4	6648560	6648832	272
Pa4	6648796	6649806	1010
Pa4	6649615	6650192	577
Pa4	6650457	6652028	1571
Pa4	6655510	6655549	39
Pa4	6656320	6656376	56
Pa4	6675028	6675113	85
Pa4	6675099	6675390	291
Pa4	6675388	6675645	257
Pa4	6675646	6676258	612
Pa4	6676259	6676439	180
Pa4	6676703	6677712	1009
Pa4	6679410	6680140	730
Pa4	6680245	6680286	41
Pa4	6688737	6688781	44
Pa4	6692066	6692096	30
Pa4	6696263	6696721	458
Pa4	6696779	6696802	23
Pa4	6696893	6697013	120
Pa4	6698551	6698597	46
Pa4	6704095	6704117	22
Pa4	6704133	6704605	472
Pa4	6708907	6708953	46
Pa4	6714588	6715232	644
Pa4	6715234	6715708	474
Pa4	6715708	6716787	1079
Pa4	6716920	6716963	43
Pa4	6716926	6716967	41
Pa4	6722057	6722176	119
Pa4	6723339	6723472	133
Pa4	6723534	6724360	826
Pa4	6723761	6724435	674
Pa4	6724402	6726311	1909
Pa4	6726312	6732878	6566
Pa4	6732754	6733141	387
Pa4	6733458	6735373	1915
Pa4	6738691	6738736	45
Pa4	6745383	6745407	24
Pa4	6751413	6751469	56
Pa4	6751775	6754631	2856
Pa4	6754320	6755573	1253
Pa4	6755525	6755586	61
Pa4	6755858	6755986	128
Pa4	6759793	6759836	43
Pa4	6759997	6762378	2381
Pa4	6763084	6763381	297
Pa4	6763339	6763709	370
Pa4	6763756	6763955	199
Pa4	6776262	6776391	129
Pa4	6777783	6777830	47
Pa4	6779684	6779708	24
Pa4	6781820	6781997	177
Pa4	6787463	6787850	387
Pa4	6787854	6788267	413
Pa4	6799822	6799861	39
Pa4	6802754	6802777	23
Pa4	6803417	6803459	42
Pa4	6811854	6812262	408
Pa4	6812045	6812649	604
Pa4	6815411	6817114	1703
Pa4	6817116	6817834	718
Pa4	6829715	6829919	204
Pa4	6830760	6831040	280
Pa4	6831562	6831627	65
Pa4	6833336	6833640	304
Pa4	6834197	6834283	86
Pa4	6835153	6835196	43
Pa4	6839353	6839377	24
Pa4	6844474	6844505	31
Pa4	6847744	6847855	111
Pa4	6851882	6851940	58
Pa4	6856589	6856641	52
Pa4	6858276	6859836	1560
Pa4	6866682	6866704	22
Pa4	6871640	6871664	24
Pa4	6875249	6875746	497
Pa4	6875992	6876741	749
Pa4	6878003	6878713	710
Pa4	6878709	6880345	1636
Pa4	6880402	6880546	144
Pa4	6886194	6886667	473
Pa4	6887708	6887825	117
Pa4	6887730	6888057	327
Pa4	6896097	6896574	477
Pa4	6896576	6904255	7679
Pa4	6904091	6904736	645
Pa4	6904939	6906579	1640
Pa4	6906576	6907787	1211
Pa4	6907762	6907861	99
Pa4	6907806	6907886	80
Pa4	6925936	6925961	25
Pa4	6928367	6928399	32
Pa4	6942681	6942703	22
Pa4	6943206	6943254	48
Pa4	6946981	6947041	60
Pa4	6947043	6947318	275
Pa4	6947319	6949690	2371
Pa4	6949745	6950020	275
Pa4	6950159	6951005	846
Pa4	6951112	6952450	1338
Pa4	6952492	6953593	1101
Pa4	6953595	6953888	293
Pa4	6954031	6954067	36
Pa4	6954650	6954706	56
Pa4	6955131	6955195	64
Pa4	6955197	6955472	275
Pa4	6955551	6955826	275
Pa4	6955837	6956102	265
Pa4	6956679	6956746	67
Pa4	6957862	6959198	1336
Pa4	6961062	6961536	474
Pa4	6962091	6962121	30
Pa4	6962481	6962676	195
Pa4	6964336	6964822	486
Pa4	6965024	6965088	64
Pa4	6973041	6973079	38
Pa4	6975191	6975226	35
Pa4	6975488	6975511	23
Pa4	6975512	6975561	49
Pa4	6975562	6975589	27
Pa4	6976690	6976721	31
Pa4	6982913	6983104	191
Pa4	6983334	6983398	64
Pa4	6986898	6986954	56
Pa4	6987288	6987326	38
Pa4	6987595	6988869	1274
Pa4	6988480	6989130	650
Pa4	6989399	6989577	178
Pa4	6989599	6992023	2424
Pa4	6991998	6992044	46
Pa4	6992045	6992109	64
Pa4	6992048	6992125	77
Pa4	6992126	6992157	31
Pa4	6998006	6998030	24
Pa4	6998156	6998213	57
Pa4	7005043	7005279	236
Pa4	7006468	7006540	72
Pa4	7010240	7010281	41
Pa4	7015358	7015422	64
Pa4	7023884	7024384	500
Pa4	7030587	7032546	1959
Pa4	7032547	7034429	1882
Pa4	7033325	7034686	1361
Pa4	7034710	7035653	943
Pa4	7035691	7037100	1409
Pa4	7037101	7037196	95
Pa4	7037197	7038620	1423
Pa4	7038621	7038724	103
Pa4	7038725	7040148	1423
Pa4	7040149	7040284	135
Pa4	7040285	7041708	1423
Pa4	7041709	7041812	103
Pa4	7041813	7043236	1423
Pa4	7043237	7043356	119
Pa4	7043357	7044780	1423
Pa4	7044781	7044884	103
Pa4	7044885	7046308	1423
Pa4	7046309	7046412	103
Pa4	7046413	7047836	1423
Pa4	7047837	7047932	95
Pa4	7047933	7049356	1423
Pa4	7049357	7049476	119
Pa4	7049477	7050900	1423
Pa4	7050901	7051028	127
Pa4	7051029	7052452	1423
Pa4	7052453	7052572	119
Pa4	7052573	7053996	1423
Pa4	7053997	7054100	103
Pa4	7054101	7055524	1423
Pa4	7055525	7055564	39
Pa4	7055565	7056988	1423
Pa4	7056989	7057084	95
Pa4	7057085	7058508	1423
Pa4	7058509	7058604	95
Pa4	7058605	7060028	1423
Pa4	7060029	7060068	39
Pa4	7060069	7061492	1423
Pa4	7061493	7061532	39
Pa4	7061533	7062956	1423
Pa4	7062957	7063060	103
Pa4	7063061	7064482	1421
Pa4	7064483	7064522	39
Pa4	7064523	7065946	1423
Pa4	7065947	7066050	103
Pa4	7066051	7067474	1423
Pa4	7067475	7067538	63
Pa4	7067539	7068962	1423
Pa4	7068963	7069066	103
Pa4	7069067	7070490	1423
Pa4	7070491	7070554	63
Pa4	7070555	7071978	1423
Pa4	7071979	7072042	63
Pa4	7072043	7073466	1423
Pa4	7073467	7073562	95
Pa4	7073563	7074986	1423
Pa4	7074987	7075050	63
Pa4	7075051	7076474	1423
Pa4	7076475	7076538	63
Pa4	7076539	7077188	649
Pa4	7078672	7079160	488
Pa4	7081545	7081959	414
Pa4	7082651	7082695	44
Pa4	7088511	7088538	27
Pa4	7092498	7092592	94
Pa4	7096930	7096963	33
Pa4	7099383	7100362	979
Pa4	7100363	7102010	1647
Pa4	7108384	7108864	480
Pa4	7109206	7109655	449
Pa4	7110025	7110364	339
Pa4	7111135	7111607	472
Pa4	7111608	7112333	725
Pa4	7116526	7116911	385
Pa4	7117139	7117679	540
Pa4	7118330	7118669	339
Pa4	7119039	7119488	449
Pa4	7119830	7120310	480
Pa4	7125114	7126769	1655
Pa4	7127553	7129292	1739
Pa4	7128383	7129745	1362
Pa4	7138742	7141065	2323
Pa4	7140963	7141081	118
Pa4	7143866	7144305	439
Pa4	7147944	7148190	246
Pa4	7150335	7150377	42
Pa4	7161129	7161179	50
Pa4	7165356	7166415	1059
Pa4	7166413	7166794	381
Pa4	7166795	7167225	430
Pa4	7167226	7167818	592
Pa4	7167824	7167853	29
Pa4	7177077	7177118	41
Pa4	7177545	7178101	556
Pa4	7178152	7178201	49
Pa4	7178560	7178600	40
Pa4	7178678	7178909	231
Pa4	7179124	7181058	1934
Pa4	7181880	7181925	45
Pa4	7186246	7186659	413
Pa4	7186735	7186848	113
Pa4	7187350	7187684	334
Pa4	7187742	7188328	586
Pa4	7188140	7188358	218
Pa4	7188701	7189171	470
Pa4	7190095	7191553	1458
Pa4	7191842	7192569	727
Pa4	7192916	7193194	278
Pa4	7194601	7194805	204
Pa4	7194660	7194962	302
Pa4	7195870	7196447	577
Pa4	7196549	7197123	574
Pa4	7197117	7198988	1871
Pa4	7198989	7199463	474
Pa4	7199464	7202713	3249
Pa4	7205397	7205431	34
Pa4	7207849	7207884	35
Pa4	7212090	7212112	22
Pa4	7212369	7216877	4508
Pa4	7219938	7222890	2952
Pa4	7222894	7223543	649
Pa4	7223812	7223990	178
Pa4	7224012	7226582	2570
Pa4	7226537	7226593	56
Pa4	7234916	7234968	52
Pa4	7235448	7235468	20
Pa4	7236304	7236322	18
Pa4	7243698	7243754	56
Pa4	7243709	7244062	353
Pa4	7243950	7244076	126
Pa4	7244063	7244182	119
Pa4	7246787	7246835	48
Pa4	7246946	7247473	527
Pa4	7248791	7249339	548
Pa4	7251501	7251650	149
Pa4	7251530	7252006	476
Pa4	7254318	7254429	111
Pa4	7254350	7254878	528
Pa4	7261688	7261965	277
Pa4	7268936	7268966	30
Pa4	7273700	7273789	89
Pa4	7273792	7273977	185
Pa4	7274798	7275547	749
Pa4	7275711	7276170	459
Pa4	7281591	7281611	20
Pa4	7282502	7282584	82
Pa4	7285694	7285757	63
Pa4	7291955	7291983	28
Pa4	7292230	7293254	1024
Pa4	7292900	7293895	995
Pa4	7294164	7294342	178
Pa4	7294363	7297128	2765
Pa4	7304665	7304683	18
Pa4	7321125	7321169	44
Pa4	7321197	7321256	59
Pa4	7325261	7325322	61
Pa4	7329418	7329457	39
Pa4	7332067	7332319	252
Pa4	7332124	7332864	740
Pa4	7334496	7334521	25
Pa4	7347302	7347718	416
Pa4	7351504	7351542	38
Pa4	7357225	7357248	23
Pa4	7357978	7358005	27
Pa4	7365598	7367199	1601
Pa4	7367858	7367884	26
Pa4	7371731	7371765	34
Pa4	7374893	7374910	17
Pa4	7375420	7375638	218
Pa4	7375943	7378221	2278
Pa4	7379780	7382420	2640
Pa4	7393629	7393704	75
Pa4	7393886	7394448	562
Pa4	7394731	7394761	30
Pa4	7394859	7394896	37
Pa4	7402630	7403295	665
Pa4	7411537	7411607	70
Pa4	7414060	7414096	36
Pa4	7419448	7419494	46
Pa4	7420506	7420555	49
Pa4	7422452	7424690	2238
Pa4	7424683	7424775	92
Pa4	7426816	7426927	111
Pa4	7426913	7426988	75
Pa4	7426989	7429494	2505
Pa4	7430203	7430597	394
Pa4	7436676	7436711	35
Pa4	7438730	7438763	33
Pa4	7438945	7441715	2770
Pa4	7441716	7444222	2506
Pa4	7443415	7445227	1812
Pa4	7445228	7445438	210
Pa4	7445439	7445913	474
Pa4	7445915	7446017	102
Pa4	7446018	7446099	81
Pa4	7446385	7446430	45
Pa4	7446636	7449337	2701
Pa4	7449905	7450011	106
Pa5	1	566	565
Pa5	567	2669	2102
Pa5	3118	3643	525
Pa5	5304	5342	38
Pa5	7049	7375	326
Pa5	7375	8065	690
Pa5	8066	17778	9712
Pa5	17779	18681	902
Pa5	18674	20241	1567
Pa5	20278	20340	62
Pa5	21467	22928	1461
Pa5	24170	25218	1048
Pa5	25545	27868	2323
Pa5	31193	31369	176
Pa5	31445	32149	704
Pa5	34948	35652	704
Pa5	35728	35904	176
Pa5	37786	38363	577
Pa5	44779	44811	32
Pa5	45873	45953	80
Pa5	50240	50264	24
Pa5	53586	53632	46
Pa5	55392	61974	6582
Pa5	61982	62595	613
Pa5	63140	63199	59
Pa5	63365	64116	751
Pa5	64118	69207	5089
Pa5	69208	70954	1746
Pa5	71268	71409	141
Pa5	71373	71563	190
Pa5	71752	72134	382
Pa5	77055	77121	66
Pa5	77250	77329	79
Pa5	77331	77495	164
Pa5	77496	77972	476
Pa5	77972	79761	1789
Pa5	80069	80377	308
Pa5	80427	80689	262
Pa5	81502	82175	673
Pa5	82224	84592	2368
Pa5	84594	84713	119
Pa5	84725	84783	58
Pa5	84733	84825	92
Pa5	85087	85151	64
Pa5	85131	85211	80
Pa5	85213	85455	242
Pa5	85469	86393	924
Pa5	87263	87665	402
Pa5	87920	89081	1161
Pa5	89082	89146	64
Pa5	89147	89280	133
Pa5	89476	89508	32
Pa5	90174	90822	648
Pa5	91539	91685	146
Pa5	94447	95330	883
Pa5	97851	98528	677
Pa5	99243	100041	798
Pa5	101049	101787	738
Pa5	102769	104559	1790
Pa5	104556	106186	1630
Pa5	112565	113054	489
Pa5	113131	113775	644
Pa5	113611	121287	7676
Pa5	121290	121765	475
Pa5	122099	122485	386
Pa5	122767	123214	447
Pa5	123228	123335	107
Pa5	123664	124003	339
Pa5	124654	125194	540
Pa5	125422	125807	385
Pa5	127581	127627	46
Pa5	129536	129570	34
Pa5	129999	131632	1633
Pa5	131632	137225	5593
Pa5	138193	138391	198
Pa5	138940	139947	1007
Pa5	140106	140242	136
Pa5	140111	140266	155
Pa5	140518	141178	660
Pa5	141497	144252	2755
Pa5	146768	147212	444
Pa5	148662	149140	478
Pa5	153526	153899	373
Pa5	154067	154871	804
Pa5	163407	163494	87
Pa5	163683	164051	368
Pa5	164223	164590	367
Pa5	167509	167857	348
Pa5	175184	176784	1600
Pa5	177007	177553	546
Pa5	177976	178252	276
Pa5	178254	178312	58
Pa5	178319	178702	383
Pa5	178702	179263	561
Pa5	179264	179297	33
Pa5	179298	179362	64
Pa5	179363	179848	485
Pa5	179839	184883	5044
Pa5	184878	186648	1770
Pa5	186653	200041	13388
Pa5	200042	200502	460
Pa5	200510	201476	966
Pa5	200968	201817	849
Pa5	201800	203628	1828
Pa5	203629	203966	337
Pa5	203967	209055	5088
Pa5	209056	209297	241
Pa5	209299	210294	995
Pa5	209778	210485	707
Pa5	212288	212380	92
Pa5	214924	215125	201
Pa5	220699	220745	46
Pa5	221712	221803	91
Pa5	221959	222004	45
Pa5	225547	226252	705
Pa5	226250	226309	59
Pa5	226310	226346	36
Pa5	226311	226353	42
Pa5	228125	228298	173
Pa5	230583	230680	97
Pa5	230737	230931	194
Pa5	232754	233720	966
Pa5	233224	234961	1737
Pa5	234962	235978	1016
Pa5	235813	236373	560
Pa5	236502	240000	3498
Pa5	242462	242534	72
Pa5	242577	242719	142
Pa5	242720	244863	2143
Pa5	244864	246559	1695
Pa5	246559	246861	302
Pa5	246896	249931	3035
Pa5	249932	252210	2278
Pa5	252212	252312	100
Pa5	252563	253040	477
Pa5	253064	253621	557
Pa5	254677	255245	568
Pa5	258440	258867	427
Pa5	258930	259002	72
Pa5	261464	264958	3494
Pa5	265087	265647	560
Pa5	265482	266498	1016
Pa5	266499	268236	1737
Pa5	267740	268706	966
Pa5	269257	269285	28
Pa5	270529	270723	194
Pa5	270780	270877	97
Pa5	273162	273335	173
Pa5	275107	275149	42
Pa5	275151	275210	59
Pa5	275208	275915	707
Pa5	275399	276884	1485
Pa5	276889	276972	83
Pa5	279697	279812	115
Pa5	280521	280671	150
Pa5	284530	284553	23
Pa5	284554	284601	47
Pa5	284641	284881	240
Pa5	284864	287088	2224
Pa5	288922	289033	111
Pa5	290930	292293	1363
Pa5	292637	293012	375
Pa5	293252	294064	812
Pa5	295463	295866	403
Pa5	297615	299309	1694
Pa5	299307	299736	429
Pa5	299736	300223	487
Pa5	300611	302038	1427
Pa5	302039	302511	472
Pa5	302495	302591	96
Pa5	302629	303729	1100
Pa5	303729	303986	257
Pa5	303987	305345	1358
Pa5	305507	306150	643
Pa5	306134	309628	3494
Pa5	317528	317691	163
Pa5	317885	317917	32
Pa5	318262	318905	643
Pa5	321206	321531	325
Pa5	321883	321910	27
Pa5	321936	323067	1131
Pa5	324816	324942	126
Pa5	326305	326580	275
Pa5	326582	326656	74
Pa5	326810	327224	414
Pa5	327707	335870	8163
Pa5	336226	336672	446
Pa5	337456	337875	419
Pa5	337961	338324	363
Pa5	338969	339660	691
Pa5	340754	341018	264
Pa5	342537	342576	39
Pa5	347100	350604	3504
Pa5	350588	351231	643
Pa5	351393	352751	1358
Pa5	352752	353009	257
Pa5	353009	354109	1100
Pa5	354147	354187	40
Pa5	354227	354699	472
Pa5	354700	356127	1427
Pa5	356515	357002	487
Pa5	357002	357431	429
Pa5	357429	359123	1694
Pa5	360872	360984	112
Pa5	361153	361275	122
Pa5	362674	363486	812
Pa5	363726	364101	375
Pa5	364445	365808	1363
Pa5	365754	365815	61
Pa5	367705	367816	111
Pa5	369650	371874	2224
Pa5	371857	372097	240
Pa5	372137	372184	47
Pa5	372185	372208	23
Pa5	376067	376217	150
Pa5	376926	377041	115
Pa5	379766	379849	83
Pa5	379854	381339	1485
Pa5	380823	381530	707
Pa5	381528	381587	59
Pa5	381589	381631	42
Pa5	383403	383576	173
Pa5	385861	385958	97
Pa5	386015	386209	194
Pa5	388032	388998	966
Pa5	388502	390239	1737
Pa5	390240	391256	1016
Pa5	391091	391651	560
Pa5	391780	395275	3495
Pa5	403175	403338	163
Pa5	403532	403564	32
Pa5	403909	404552	643
Pa5	406853	407178	325
Pa5	407530	407557	27
Pa5	407583	408714	1131
Pa5	410463	410589	126
Pa5	411952	412227	275
Pa5	412229	412303	74
Pa5	412457	412871	414
Pa5	413354	426703	13349
Pa5	426704	427398	694
Pa5	428514	428970	456
Pa5	429754	430173	419
Pa5	430259	430622	363
Pa5	431267	431958	691
Pa5	433052	433316	264
Pa5	434835	434874	39
Pa5	439398	442894	3496
Pa5	442878	443521	643
Pa5	443683	445041	1358
Pa5	445042	445299	257
Pa5	445299	446399	1100
Pa5	446437	446533	96
Pa5	446517	446989	472
Pa5	446990	448417	1427
Pa5	448805	449292	487
Pa5	449292	449721	429
Pa5	449719	450752	1033
Pa5	451221	452172	951
Pa5	452172	453087	915
Pa5	453565	453840	275
Pa5	453842	453907	65
Pa5	456503	457176	673
Pa5	457306	457450	144
Pa5	459284	459381	97
Pa5	459557	460222	665
Pa5	461466	462054	588
Pa5	462558	462589	31
Pa5	463148	463856	708
Pa5	463857	477348	13491
Pa5	477349	480534	3185
Pa5	480270	480708	438
Pa5	480709	480849	140
Pa5	480846	483881	3035
Pa5	483877	484352	475
Pa5	484353	484602	249
Pa5	484603	485467	864
Pa5	485468	498959	13491
Pa5	498960	502142	3182
Pa5	502166	502316	150
Pa5	502266	502323	57
Pa5	502284	502457	173
Pa5	502454	505489	3035
Pa5	505485	505960	475
Pa5	505961	506210	249
Pa5	506211	507075	864
Pa5	507076	520648	13572
Pa5	520649	523734	3085
Pa5	523735	524038	303
Pa5	524010	524045	35
Pa5	524043	527078	3035
Pa5	527074	527549	475
Pa5	527550	527799	249
Pa5	527800	528664	864
Pa5	528665	534735	6070
Pa5	534752	536268	1516
Pa5	536269	536471	202
Pa5	537200	538104	904
Pa5	538435	539523	1088
Pa5	539524	539773	249
Pa5	539774	540249	475
Pa5	540245	543446	3201
Pa5	543447	547247	3800
Pa5	546583	550050	3467
Pa5	550051	550218	167
Pa5	550219	550468	249
Pa5	550469	550944	475
Pa5	550940	553975	3035
Pa5	553947	553998	51
Pa5	553973	554008	35
Pa5	554005	554145	140
Pa5	554146	554593	447
Pa5	554329	557467	3138
Pa5	557468	563081	5613
Pa5	563796	563937	141
Pa5	565215	565361	146
Pa5	570781	570825	44
Pa5	573159	573195	36
Pa5	573275	573314	39
Pa5	575752	575897	145
Pa5	575914	575990	76
Pa5	575932	576014	82
Pa5	576020	578098	2078
Pa5	581000	581159	159
Pa5	583637	584935	1298
Pa5	585741	585968	227
Pa5	586274	586328	54
Pa5	592227	594241	2014
Pa5	594236	594450	214
Pa5	594515	594921	406
Pa5	596580	596692	112
Pa5	597319	600836	3517
Pa5	601006	601186	180
Pa5	602383	603135	752
Pa5	604909	605125	216
Pa5	604992	605194	202
Pa5	605120	605184	64
Pa5	605185	607751	2566
Pa5	607952	608468	516
Pa5	609416	609634	218
Pa5	609643	609726	83
Pa5	609756	612651	2895
Pa5	614374	614483	109
Pa5	614891	615121	230
Pa5	616346	616388	42
Pa5	617157	617192	35
Pa5	617165	617386	221
Pa5	617324	617405	81
Pa5	617411	617496	85
Pa5	617484	619498	2014
Pa5	622715	622746	31
Pa5	622760	622783	23
Pa5	622888	622959	71
Pa5	623192	623227	35
Pa5	624296	624328	32
Pa5	627939	628068	129
Pa5	633856	633901	45
Pa5	634576	635248	672
Pa5	636276	636319	43
Pa5	637049	637089	40
Pa5	637852	639094	1242
Pa5	640000	642245	2245
Pa5	642215	644499	2284
Pa5	644445	646320	1875
Pa5	647246	649491	2245
Pa5	649467	651739	2272
Pa5	651709	653574	1865
Pa5	654480	656725	2245
Pa5	656701	659633	2932
Pa5	666172	666205	33
Pa5	667580	669337	1757
Pa5	669289	673264	3975
Pa5	673930	673971	41
Pa5	674639	674672	33
Pa5	681211	684137	2926
Pa5	684083	684791	708
Pa5	686270	686557	287
Pa5	686559	686864	305
Pa5	686865	687510	645
Pa5	687346	695046	7700
Pa5	695048	695528	480
Pa5	695524	695699	175
Pa5	695700	696282	582
Pa5	696337	697358	1021
Pa5	697525	697804	279
Pa5	697711	697837	126
Pa5	699930	700306	376
Pa5	700237	702320	2083
Pa5	702639	703987	1348
Pa5	713422	713451	29
Pa5	713452	713463	11
Pa5	715358	715398	40
Pa5	719184	719245	61
Pa5	719406	719429	23
Pa5	728371	728426	55
Pa5	728653	728686	33
Pa5	728752	728781	29
Pa5	739856	739883	27
Pa5	741196	741215	19
Pa5	741570	741602	32
Pa5	742911	742945	34
Pa5	745742	746887	1145
Pa5	747591	748006	415
Pa5	748866	749526	660
Pa5	748925	749778	853
Pa5	749930	750232	302
Pa5	750266	750739	473
Pa5	750800	751945	1145
Pa5	752649	753064	415
Pa5	753924	754584	660
Pa5	753983	754836	853
Pa5	754988	755290	302
Pa5	755324	755797	473
Pa5	755858	756191	333
Pa5	757406	757903	497
Pa5	758528	759431	903
Pa5	761298	761393	95
Pa5	762549	762841	292
Pa5	764411	764445	34
Pa5	768421	770201	1780
Pa5	773691	774854	1163
Pa5	774850	775148	298
Pa5	776757	778011	1254
Pa5	779551	779854	303
Pa5	779883	779919	36
Pa5	779929	781098	1169
Pa5	781526	782057	531
Pa5	781887	782124	237
Pa5	782125	782446	321
Pa5	782453	782687	234
Pa5	786516	786563	47
Pa5	789496	789672	176
Pa5	789893	790839	946
Pa5	793868	793948	80
Pa5	794709	794746	37
Pa5	796532	796588	56
Pa5	797248	797304	56
Pa5	801147	801476	329
Pa5	801681	802594	913
Pa5	803762	804058	296
Pa5	804239	805145	906
Pa5	814091	814134	43
Pa5	815181	815281	100
Pa5	815254	815573	319
Pa5	815460	815818	358
Pa5	815691	815836	145
Pa5	815831	816256	425
Pa5	817196	817220	24
Pa5	817843	818925	1082
Pa5	818923	818958	35
Pa5	818983	821799	2816
Pa5	824053	825575	1522
Pa5	826535	826808	273
Pa5	833241	834982	1741
Pa5	834983	835458	475
Pa5	835454	836020	566
Pa5	836021	836499	478
Pa5	836501	844201	7700
Pa5	844037	844683	646
Pa5	844684	851901	7217
Pa5	851902	852576	674
Pa5	852577	852627	50
Pa5	855625	855913	288
Pa5	857670	857741	71
Pa5	857715	857765	50
Pa5	858211	858502	291
Pa5	860279	860350	71
Pa5	860324	860374	50
Pa5	860820	861111	291
Pa5	862452	867748	5296
Pa5	867024	868624	1600
Pa5	869230	869556	326
Pa5	869992	870070	78
Pa5	873322	873918	596
Pa5	874538	874755	217
Pa5	874919	875190	271
Pa5	876901	877251	350
Pa5	877412	878473	1061
Pa5	880300	881051	751
Pa5	881376	881863	487
Pa5	881857	882361	504
Pa5	882362	882528	166
Pa5	885151	886012	861
Pa5	886003	890778	4775
Pa5	890780	891782	1002
Pa5	894951	894989	38
Pa5	896178	897230	1052
Pa5	897231	897274	43
Pa5	897272	897744	472
Pa5	897748	897930	182
Pa5	897952	898191	239
Pa5	898979	899089	110
Pa5	903321	903376	55
Pa5	906159	906763	604
Pa5	906168	907158	990
Pa5	907287	908319	1032
Pa5	908372	910861	2489
Pa5	913323	913395	72
Pa5	913438	913742	304
Pa5	913740	915743	2003
Pa5	915745	915845	100
Pa5	917842	917873	31
Pa5	918013	918061	48
Pa5	918611	918645	34
Pa5	921154	921209	55
Pa5	924245	924267	22
Pa5	924958	926467	1509
Pa5	926471	926949	478
Pa5	926953	932429	5476
Pa5	932601	932620	19
Pa5	934829	934869	40
Pa5	938351	938714	363
Pa5	938721	938996	275
Pa5	938998	939055	57
Pa5	939056	939307	251
Pa5	939307	939596	289
Pa5	939597	940073	476
Pa5	940074	940418	344
Pa5	940420	940974	554
Pa5	940973	941282	309
Pa5	941452	941928	476
Pa5	942645	942683	38
Pa5	942906	943013	107
Pa5	943027	943472	445
Pa5	944452	944909	457
Pa5	944974	945619	645
Pa5	945455	953155	7700
Pa5	953128	953156	28
Pa5	953157	953638	481
Pa5	953641	953812	171
Pa5	953943	954386	443
Pa5	954448	955384	936
Pa5	961006	961031	25
Pa5	961892	962009	117
Pa5	963060	963208	148
Pa5	964475	964700	225
Pa5	965243	965376	133
Pa5	966358	966884	526
Pa5	967095	967231	136
Pa5	968186	968714	528
Pa5	968188	968723	535
Pa5	968712	970204	1492
Pa5	970883	972601	1718
Pa5	973717	974945	1228
Pa5	974613	975037	424
Pa5	975237	975440	203
Pa5	975419	975483	64
Pa5	975431	975621	190
Pa5	976010	976108	98
Pa5	978671	978946	275
Pa5	978948	979011	63
Pa5	979436	979492	56
Pa5	980075	980142	67
Pa5	980254	980547	293
Pa5	980549	981645	1096
Pa5	981646	983027	1381
Pa5	983134	983954	820
Pa5	984119	984394	275
Pa5	984449	986818	2369
Pa5	986819	987094	275
Pa5	987096	987152	56
Pa5	988250	992660	4410
Pa5	995209	996602	1393
Pa5	995693	997279	1586
Pa5	997624	997928	304
Pa5	998241	998543	302
Pa5	998548	1001413	2865
Pa5	1001414	1002997	1583
Pa5	1002993	1003692	699
Pa5	1003693	1004166	473
Pa5	1004167	1004313	146
Pa5	1004448	1010561	6113
Pa5	1010562	1011036	474
Pa5	1011039	1018657	7618
Pa5	1018493	1019136	643
